timestamp,method,attn_pool,precision_avg,recall_avg,f1_avg,mAP_avg,batch_size,early_stop,annealling,lr,num_shots,tasks,epochs,unfreeze_vision,unfreeze_text,init_alpha,backbone
// test for changing learning rate and batch size
2025-08-25 08:35:45,negation_nce,0.408,0.0466,0.0837,0.2998,0.0156,0.0154,-1,-1,-1,-1,-1,-1,2048,10,True,0.01,5000,1,50,False,False,NA,0.2,PeskaVLP,NA,0.2,NA
2025-08-25 22:40:42,negation_nce,0.5864,0.0095,0.0186,0.3173,0.4199,0.2697,-1,-1,-1,-1,-1,-1,2048,10,True,0.01,5000,1,50,False,False,NA,0.2,PeskaVLP,NA,0.2,NA
2025-08-26 03:40:03,negation_nce,0.5864,0.0095,0.0186,0.3173,0.4199,0.2697,-1,-1,-1,-1,-1,-1,2048,50,True,0.01,5000,1,50,False,False,NA,0.2,PeskaVLP,NA,0.2,NA

2025-08-26 10:24:26,negation_nce,0.1619,0.0003,0.0006,0.3312,0.4199,0.2697,-1,-1,-1,-1,-1,-1,2048,50,True,0.01,5000,1,50,False,False,NA,0.2,PeskaVLP,NA,0.2,NA

2025-08-27 18:00:22,negation_nce,0.3299,0.4778,0.3903,0.3107,0.4199,0.2697,-1,-1,-1,-1,-1,-1,2048,50,True,0.01,5000,1,50,False,False,NA,0.2,PeskaVLP,NA,0.2,NA
2025-08-28 18:57:17,negation_nce,0.1832,0.9959,0.3092,0.3705,0.4199,0.2697,-1,-1,-1,-1,-1,-1,2048,50,True,0.01,5000,1,50,False,False,NA,0.2,PeskaVLP,NA,0.2,NA

2025-08-29 04:24:43,negation_nce,0.201,0.8581,0.3256,0.2118,0.4561,0.3446,-1,-1,-1,-1,-1,-1,64,10,True,0.01,1,1,50,False,False,NA,0.2,PeskaVLP,NA,0.2,NA
2025-08-29 04:31:17,negation_nce,0.1844,0.9899,0.3109,0.2641,0.4276,0.3366,-1,-1,-1,-1,-1,-1,64,10,True,0.01,16,1,50,False,False,NA,0.2,PeskaVLP,NA,0.2,NA
2025-08-29 05:28:00,negation_nce,0.1807,0.9982,0.3061,0.309,0.3563,0.2603,-1,-1,-1,-1,-1,-1,64,10,True,0.01,64,1,50,False,False,NA,0.2,PeskaVLP,NA,0.2,NA
2025-08-29 06:13:07,negation_nce,0.1788,0.9996,0.3034,0.268,0.3654,0.2625,-1,-1,-1,-1,-1,-1,64,10,True,0.01,128,1,50,False,False,NA,0.2,PeskaVLP,NA,0.2,NA


// valid
2025-08-30 17:17:58,negation_nce,0.3376,0.6037,0.4293,0.2547,0.4115,0.2943,-1,-1,-1,-1,-1,-1,64,10,True,0.01,1,3,50,False,False,NA,0.2,PeskaVLP,NA,0.2,NA
2025-08-30 17:39:15,negation_nce,0.5741,0.7815,0.6607,0.4436,0.3259,0.2432,-1,-1,-1,-1,-1,-1,64,10,True,0.01,16,3,50,False,False,NA,0.2,PeskaVLP,NA,0.2,NA
2025-08-30 17:58:13,negation_nce,0.614,0.7863,0.6893,0.5241,0.3902,0.2511,-1,-1,-1,-1,-1,-1,64,10,True,0.01,64,3,50,False,False,NA,0.2,PeskaVLP,NA,0.2,NA
2025-08-30 18:35:34,negation_nce,0.5924,0.8035,0.6819,0.5369,0.4224,0.2806,-1,-1,-1,-1,-1,-1,64,10,True,0.01,128,3,50,False,False,NA,0.2,PeskaVLP,NA,0.2,NA

2025-08-31 02:42:06,negation_mul,0.3736,0.449,0.3796,0.2464,0.3461,0.2355,-1,-1,-1,-1,-1,-1,64,10,True,0.01,1,3,50,False,False,NA,0.2,PeskaVLP,NA,0.2,NA
2025-08-31 03:20:52,negation_mul,0.5834,0.5405,0.5513,0.3911,0.282,0.1852,-1,-1,-1,-1,-1,-1,64,10,True,0.01,16,3,50,False,False,NA,0.2,PeskaVLP,NA,0.2,NA
2025-08-31 03:50:38,negation_mul,0.6319,0.62,0.6239,0.4787,0.3945,0.2415,-1,-1,-1,-1,-1,-1,64,10,True,0.01,64,3,50,False,False,NA,0.2,PeskaVLP,NA,0.2,NA
2025-08-31 04:33:10,negation_mul,0.6841,0.5775,0.6235,0.4926,0.4372,0.2731,-1,-1,-1,-1,-1,-1,64,10,True,0.01,128,3,50,False,False,NA,0.2,PeskaVLP,NA,0.2,NA

2025-08-31 14:24:44,negation_maf,0.3491,0.6618,0.4566,0.2948,0.4636,0.3367,-1,-1,-1,-1,-1,-1,64,10,True,0.01,1,3,50,False,False,NA,0.2,PeskaVLP,NA,0.2,NA
2025-08-31 14:36:48,negation_maf,0.4883,0.7662,0.5944,0.4056,0.4672,0.3379,-1,-1,-1,-1,-1,-1,64,10,True,0.01,16,3,50,False,False,NA,0.2,PeskaVLP,NA,0.2,NA
2025-08-31 14:52:17,negation_maf,0.5299,0.7764,0.6299,0.47,0.4649,0.3374,-1,-1,-1,-1,-1,-1,64,10,True,0.01,64,3,50,False,False,NA,0.2,PeskaVLP,NA,0.2,NA
2025-08-31 15:06:46,negation_maf,0.5134,0.8114,0.6286,0.4801,0.4659,0.3387,-1,-1,-1,-1,-1,-1,64,10,True,0.01,128,3,50,False,False,NA,0.2,PeskaVLP,NA,0.2,NA
